miner,logP_Name,logM_Name,imf_noise_thr,hm_depen_thr,im_bi_sup,im_bi_ratio,use_gnn,acc_logs,fitP,fitM,f1_fit_logs,precision,net,im,fm,cut_type
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.8\treeP_7_Sup_0.8_test1,,0,0,0.8,0.0,True,,0.68,,,0.79,"places: [ p_11, p_12, p_13, p_14, p_15, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (1c59bc27-69b2-4d67-ac02-86eba24d88ca, 'mhsfqy'), (3cf35356-ebcd-49d2-9aae-8c7e13da0bd2, 'RZEnsK'), (49fef519-07e7-4c26-b00e-7d77775593cd, 'fxOSSk'), (5c5dd907-7008-4531-87ca-fab11871f7be, 'VtgJMd'), (cb9cc59d-a488-48b4-a799-f43d2d11ee77, 'AmeWbr'), (d4bd8916-d445-4f40-893d-e9c436fb03e1, 'EiWYxC'), (f8fa2a1b-ce88-44b3-9317-390591b0c8ed, 'agaBML'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (1c59bc27-69b2-4d67-ac02-86eba24d88ca, 'mhsfqy')->p_12, (3cf35356-ebcd-49d2-9aae-8c7e13da0bd2, 'RZEnsK')->p_11, (3cf35356-ebcd-49d2-9aae-8c7e13da0bd2, 'RZEnsK')->p_13, (49fef519-07e7-4c26-b00e-7d77775593cd, 'fxOSSk')->p_12, (5c5dd907-7008-4531-87ca-fab11871f7be, 'VtgJMd')->p_8, (cb9cc59d-a488-48b4-a799-f43d2d11ee77, 'AmeWbr')->p_6, (d4bd8916-d445-4f40-893d-e9c436fb03e1, 'EiWYxC')->p_14, (f8fa2a1b-ce88-44b3-9317-390591b0c8ed, 'agaBML')->p_15, (tauJoin_4, None)->sink, (tau_1, None)->p_5, (tau_1, None)->p_7, p_11->(1c59bc27-69b2-4d67-ac02-86eba24d88ca, 'mhsfqy'), p_11->(49fef519-07e7-4c26-b00e-7d77775593cd, 'fxOSSk'), p_12->(f8fa2a1b-ce88-44b3-9317-390591b0c8ed, 'agaBML'), p_13->(d4bd8916-d445-4f40-893d-e9c436fb03e1, 'EiWYxC'), p_14->(f8fa2a1b-ce88-44b3-9317-390591b0c8ed, 'agaBML'), p_15->(5c5dd907-7008-4531-87ca-fab11871f7be, 'VtgJMd'), p_5->(cb9cc59d-a488-48b4-a799-f43d2d11ee77, 'AmeWbr'), p_6->(tauJoin_4, None), p_7->(3cf35356-ebcd-49d2-9aae-8c7e13da0bd2, 'RZEnsK'), p_8->(tauJoin_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test9,,0,0,0.6,0.0,False,,0.76,,,0.83,"places: [ p_11, p_12, p_14, p_15, p_16, p_17, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (10cf8bdf-1a58-4636-a510-7123a40ed43b, 'yJHUR'), (1f412011-8f92-484c-987e-c591058f9ee1, 'bGqJu'), (5bc30988-e250-40a6-b354-a5191412523d, 'hvGjt'), (d8a972b9-28ce-4a29-ade1-2f1ad44f076a, 'qoBhL'), (dacd2591-fe56-4c97-82e6-b1e5017e9d61, 'qHgzv'), (e2693fab-2847-423b-9298-79614a27552a, 'zAsQg'), (e87e152b-c607-419d-9cee-f348d5d28b4c, 'mtXxt'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (10cf8bdf-1a58-4636-a510-7123a40ed43b, 'yJHUR')->p_6, (1f412011-8f92-484c-987e-c591058f9ee1, 'bGqJu')->p_8, (5bc30988-e250-40a6-b354-a5191412523d, 'hvGjt')->p_16, (d8a972b9-28ce-4a29-ade1-2f1ad44f076a, 'qoBhL')->p_17, (dacd2591-fe56-4c97-82e6-b1e5017e9d61, 'qHgzv')->p_14, (e2693fab-2847-423b-9298-79614a27552a, 'zAsQg')->p_11, (e87e152b-c607-419d-9cee-f348d5d28b4c, 'mtXxt')->p_12, (tauJoin_4, None)->sink, (tau_1, None)->p_11, (tau_1, None)->p_15, (tau_1, None)->p_5, (tau_1, None)->p_7, p_11->(e87e152b-c607-419d-9cee-f348d5d28b4c, 'mtXxt'), p_12->(dacd2591-fe56-4c97-82e6-b1e5017e9d61, 'qHgzv'), p_12->(tauJoin_4, None), p_14->(e2693fab-2847-423b-9298-79614a27552a, 'zAsQg'), p_15->(d8a972b9-28ce-4a29-ade1-2f1ad44f076a, 'qoBhL'), p_16->(tauJoin_4, None), p_17->(5bc30988-e250-40a6-b354-a5191412523d, 'hvGjt'), p_5->(10cf8bdf-1a58-4636-a510-7123a40ed43b, 'yJHUR'), p_6->(tauJoin_4, None), p_7->(1f412011-8f92-484c-987e-c591058f9ee1, 'bGqJu'), p_8->(tauJoin_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test9,,0,0,0.6,0.0,True,,0.76,,,0.7,"places: [ p_10, p_11, p_12, p_15, p_16, p_18, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (164812bc-8339-469e-9c38-982e63ca81e1, 'qoBhL'), (397076da-5bf0-4c03-9dbd-c46c7b5c94e7, 'mtXxt'), (57360922-de1b-48a9-b75c-2c37f872869e, 'qHgzv'), (75638797-390e-45ab-886f-7c595caadd55, 'yJHUR'), (add73cf1-4db3-454a-901d-a1fe5f1d67d6, 'hvGjt'), (b741d3e6-0088-47ba-a24f-f812c35711ae, 'bGqJu'), (b90d845a-d0ef-4b6d-9ba3-e0cf21bcfd78, 'zAsQg'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (164812bc-8339-469e-9c38-982e63ca81e1, 'qoBhL')->p_12, (397076da-5bf0-4c03-9dbd-c46c7b5c94e7, 'mtXxt')->p_16, (57360922-de1b-48a9-b75c-2c37f872869e, 'qHgzv')->p_18, (75638797-390e-45ab-886f-7c595caadd55, 'yJHUR')->p_8, (add73cf1-4db3-454a-901d-a1fe5f1d67d6, 'hvGjt')->p_6, (b741d3e6-0088-47ba-a24f-f812c35711ae, 'bGqJu')->p_10, (b90d845a-d0ef-4b6d-9ba3-e0cf21bcfd78, 'zAsQg')->p_15, (tauJoin_4, None)->sink, (tau_1, None)->p_11, (tau_1, None)->p_15, (tau_1, None)->p_5, (tau_1, None)->p_7, (tau_1, None)->p_9, p_10->(tauJoin_4, None), p_11->(164812bc-8339-469e-9c38-982e63ca81e1, 'qoBhL'), p_12->(tauJoin_4, None), p_15->(397076da-5bf0-4c03-9dbd-c46c7b5c94e7, 'mtXxt'), p_16->(57360922-de1b-48a9-b75c-2c37f872869e, 'qHgzv'), p_16->(tauJoin_4, None), p_18->(b90d845a-d0ef-4b6d-9ba3-e0cf21bcfd78, 'zAsQg'), p_5->(add73cf1-4db3-454a-901d-a1fe5f1d67d6, 'hvGjt'), p_6->(tauJoin_4, None), p_7->(75638797-390e-45ab-886f-7c595caadd55, 'yJHUR'), p_8->(tauJoin_4, None), p_9->(b741d3e6-0088-47ba-a24f-f812c35711ae, 'bGqJu'), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test8,,0,0,0.6,0.0,False,,1.0,,,1.0,"places: [ p_10, p_11, p_12, p_13, p_14, p_15, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (1949e09c-3d47-43ea-917b-d28c0fea340e, 'QRpIjCbW'), (67e4fc9c-15fe-4929-9c4c-5d6935f0f7d4, 'gAqvjuZe'), (b6818546-fef4-4a6a-b3d2-40d9fbafe246, 'TIRnzvIS'), (d1819dbd-d131-45e1-b960-380be3701f04, 'ajigBHvc'), (d98aaead-ce85-40f9-98ef-fc7e185f7d60, 'UhvduxBK'), (e5a10be4-61d1-41ee-8b64-aecfa0b03e4a, 'wvmZCJOQ'), (e6383cc1-134e-4ea8-8ca7-09e792aeb533, 'qQFwPvCV'), (tauJoin_4, None), (tauJoin_6, None), (tauSplit_5, None), (tau_1, None) ]
arcs: [ (1949e09c-3d47-43ea-917b-d28c0fea340e, 'QRpIjCbW')->p_10, (67e4fc9c-15fe-4929-9c4c-5d6935f0f7d4, 'gAqvjuZe')->p_14, (b6818546-fef4-4a6a-b3d2-40d9fbafe246, 'TIRnzvIS')->p_8, (d1819dbd-d131-45e1-b960-380be3701f04, 'ajigBHvc')->p_12, (d98aaead-ce85-40f9-98ef-fc7e185f7d60, 'UhvduxBK')->p_6, (e5a10be4-61d1-41ee-8b64-aecfa0b03e4a, 'wvmZCJOQ')->p_8, (e6383cc1-134e-4ea8-8ca7-09e792aeb533, 'qQFwPvCV')->p_15, (tauJoin_4, None)->sink, (tauJoin_6, None)->p_10, (tauSplit_5, None)->p_11, (tauSplit_5, None)->p_13, (tau_1, None)->p_5, (tau_1, None)->p_7, (tau_1, None)->p_9, p_10->(tauJoin_4, None), p_11->(d1819dbd-d131-45e1-b960-380be3701f04, 'ajigBHvc'), p_12->(tauJoin_6, None), p_13->(e6383cc1-134e-4ea8-8ca7-09e792aeb533, 'qQFwPvCV'), p_14->(tauJoin_6, None), p_15->(67e4fc9c-15fe-4929-9c4c-5d6935f0f7d4, 'gAqvjuZe'), p_5->(d98aaead-ce85-40f9-98ef-fc7e185f7d60, 'UhvduxBK'), p_6->(tauJoin_4, None), p_7->(b6818546-fef4-4a6a-b3d2-40d9fbafe246, 'TIRnzvIS'), p_7->(e5a10be4-61d1-41ee-8b64-aecfa0b03e4a, 'wvmZCJOQ'), p_8->(tauJoin_4, None), p_9->(1949e09c-3d47-43ea-917b-d28c0fea340e, 'QRpIjCbW'), p_9->(tauSplit_5, None), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test8,,0,0,0.6,0.0,True,,0.82,,,0.88,"places: [ p_10, p_11, p_12, p_13, p_14, p_15, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (379f2764-366c-40a3-9b19-5ca32ea01733, 'UhvduxBK'), (3f32117f-e647-4cb3-8abe-27ddd2b1b77c, 'TIRnzvIS'), (86a0fbe0-f12c-4adb-9f20-975a65d048d9, 'qQFwPvCV'), (91b52c38-3d0e-46fb-b09b-2f6170c1a724, 'wvmZCJOQ'), (b2277c33-67bd-444d-9603-c76f92daf067, 'ajigBHvc'), (e581ba63-a9fd-412c-b36b-1beaa573c7b4, 'QRpIjCbW'), (f5efa59d-8e3e-47c4-ad45-9f8a4deb99ee, 'gAqvjuZe'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (379f2764-366c-40a3-9b19-5ca32ea01733, 'UhvduxBK')->p_6, (3f32117f-e647-4cb3-8abe-27ddd2b1b77c, 'TIRnzvIS')->p_12, (86a0fbe0-f12c-4adb-9f20-975a65d048d9, 'qQFwPvCV')->p_15, (91b52c38-3d0e-46fb-b09b-2f6170c1a724, 'wvmZCJOQ')->p_8, (b2277c33-67bd-444d-9603-c76f92daf067, 'ajigBHvc')->p_10, (e581ba63-a9fd-412c-b36b-1beaa573c7b4, 'QRpIjCbW')->p_14, (f5efa59d-8e3e-47c4-ad45-9f8a4deb99ee, 'gAqvjuZe')->p_14, (tauJoin_4, None)->sink, (tau_1, None)->p_11, (tau_1, None)->p_13, (tau_1, None)->p_5, (tau_1, None)->p_7, (tau_1, None)->p_9, p_10->(tauJoin_4, None), p_11->(3f32117f-e647-4cb3-8abe-27ddd2b1b77c, 'TIRnzvIS'), p_12->(tauJoin_4, None), p_13->(86a0fbe0-f12c-4adb-9f20-975a65d048d9, 'qQFwPvCV'), p_13->(e581ba63-a9fd-412c-b36b-1beaa573c7b4, 'QRpIjCbW'), p_14->(tauJoin_4, None), p_15->(f5efa59d-8e3e-47c4-ad45-9f8a4deb99ee, 'gAqvjuZe'), p_5->(379f2764-366c-40a3-9b19-5ca32ea01733, 'UhvduxBK'), p_6->(tauJoin_4, None), p_7->(91b52c38-3d0e-46fb-b09b-2f6170c1a724, 'wvmZCJOQ'), p_8->(tauJoin_4, None), p_9->(b2277c33-67bd-444d-9603-c76f92daf067, 'ajigBHvc'), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test7,,0,0,0.6,0.0,False,,0.98,,,1.0,"places: [ p_10, p_11, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (58d115da-60c7-4d72-b95c-430167986501, 'ynYDbAIi'), (66c3a11f-ba40-421f-9289-a164da47291d, 'pwNPVkeD'), (7d241b99-201b-4149-a70c-1a7bf29cd109, 'KgNZYeTZ'), (8a9bf734-d493-45e4-9faa-9ebbd2d2259f, 'Qemkjywx'), (9d3f35b3-0d95-4995-ae59-c977bb1f40ee, 'HiiCChxg'), (9f02250c-b8d6-4d4b-b0b7-8a1075f11412, 'yIcvICKq'), (de334f56-3504-4534-b72c-d1e5494cfdfc, 'EbTPcicj'), (tauJoin_2, None) ]
arcs: [ (58d115da-60c7-4d72-b95c-430167986501, 'ynYDbAIi')->p_8, (66c3a11f-ba40-421f-9289-a164da47291d, 'pwNPVkeD')->p_4, (66c3a11f-ba40-421f-9289-a164da47291d, 'pwNPVkeD')->p_7, (7d241b99-201b-4149-a70c-1a7bf29cd109, 'KgNZYeTZ')->p_10, (8a9bf734-d493-45e4-9faa-9ebbd2d2259f, 'Qemkjywx')->p_5, (9d3f35b3-0d95-4995-ae59-c977bb1f40ee, 'HiiCChxg')->p_9, (9f02250c-b8d6-4d4b-b0b7-8a1075f11412, 'yIcvICKq')->p_11, (de334f56-3504-4534-b72c-d1e5494cfdfc, 'EbTPcicj')->p_6, (tauJoin_2, None)->sink, p_10->(9f02250c-b8d6-4d4b-b0b7-8a1075f11412, 'yIcvICKq'), p_11->(58d115da-60c7-4d72-b95c-430167986501, 'ynYDbAIi'), p_4->(de334f56-3504-4534-b72c-d1e5494cfdfc, 'EbTPcicj'), p_5->(tauJoin_2, None), p_6->(8a9bf734-d493-45e4-9faa-9ebbd2d2259f, 'Qemkjywx'), p_7->(9d3f35b3-0d95-4995-ae59-c977bb1f40ee, 'HiiCChxg'), p_8->(tauJoin_2, None), p_9->(7d241b99-201b-4149-a70c-1a7bf29cd109, 'KgNZYeTZ'), source->(66c3a11f-ba40-421f-9289-a164da47291d, 'pwNPVkeD') ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test7,,0,0,0.6,0.0,True,,0.98,,,0.93,"places: [ p_10, p_12, p_13, p_14, p_15, p_16, p_5, p_6, p_7, p_9, sink, source ]
transitions: [ (14a1208c-dc9d-4cdc-8605-9a26928a5cc2, 'HiiCChxg'), (1b039166-0c66-4f27-8d35-7ce1292ca56a, 'ynYDbAIi'), (4a9ed2c5-96fc-4767-a0f2-c23db14d59a0, 'pwNPVkeD'), (a0341237-44a1-4155-ac1a-c0e827db24dc, 'Qemkjywx'), (ac3c7316-69c8-40ed-8e18-0ca9b43595da, 'KgNZYeTZ'), (e9d7faf7-df16-4d76-b052-76786380f008, 'EbTPcicj'), (f6d5fb22-0e76-455f-8161-b7306a534b9b, 'yIcvICKq'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (14a1208c-dc9d-4cdc-8605-9a26928a5cc2, 'HiiCChxg')->p_10, (1b039166-0c66-4f27-8d35-7ce1292ca56a, 'ynYDbAIi')->p_15, (4a9ed2c5-96fc-4767-a0f2-c23db14d59a0, 'pwNPVkeD')->p_9, (a0341237-44a1-4155-ac1a-c0e827db24dc, 'Qemkjywx')->p_13, (ac3c7316-69c8-40ed-8e18-0ca9b43595da, 'KgNZYeTZ')->p_12, (ac3c7316-69c8-40ed-8e18-0ca9b43595da, 'KgNZYeTZ')->p_14, (e9d7faf7-df16-4d76-b052-76786380f008, 'EbTPcicj')->p_6, (f6d5fb22-0e76-455f-8161-b7306a534b9b, 'yIcvICKq')->p_16, (tauJoin_4, None)->sink, (tau_1, None)->p_5, (tau_1, None)->p_7, p_10->(ac3c7316-69c8-40ed-8e18-0ca9b43595da, 'KgNZYeTZ'), p_12->(a0341237-44a1-4155-ac1a-c0e827db24dc, 'Qemkjywx'), p_13->(tauJoin_4, None), p_14->(f6d5fb22-0e76-455f-8161-b7306a534b9b, 'yIcvICKq'), p_15->(tauJoin_4, None), p_16->(1b039166-0c66-4f27-8d35-7ce1292ca56a, 'ynYDbAIi'), p_5->(e9d7faf7-df16-4d76-b052-76786380f008, 'EbTPcicj'), p_6->(tauJoin_4, None), p_7->(4a9ed2c5-96fc-4767-a0f2-c23db14d59a0, 'pwNPVkeD'), p_9->(14a1208c-dc9d-4cdc-8605-9a26928a5cc2, 'HiiCChxg'), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test6,,0,0,0.6,0.0,False,,0.95,,,0.75,"places: [ p_10, p_12, p_13, p_14, p_15, p_16, p_17, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (3e2b2f57-db38-4f1c-97cc-52f354b208d2, 'qQyucSP'), (645022c1-50d2-4ce0-aaec-379359b7ac9c, 'oKvUCUX'), (73b2b599-120a-4cf7-ac69-768adabb3c9e, 'wBySaIu'), (8013f816-7a25-43b4-8235-1c5b1681ecdd, 'WqhBPkr'), (d19e0097-9df0-4311-b7dd-5876ed5df69b, 'zFhKhFm'), (ee187adf-aeef-4ee7-a09f-7a8d8871c1be, 'dqLosOC'), (fe39ef82-92ad-471a-980a-02a035214cad, 'ijYGtQR'), (skip_5, None), (skip_6, None), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (3e2b2f57-db38-4f1c-97cc-52f354b208d2, 'qQyucSP')->p_6, (645022c1-50d2-4ce0-aaec-379359b7ac9c, 'oKvUCUX')->p_8, (73b2b599-120a-4cf7-ac69-768adabb3c9e, 'wBySaIu')->p_13, (8013f816-7a25-43b4-8235-1c5b1681ecdd, 'WqhBPkr')->p_16, (d19e0097-9df0-4311-b7dd-5876ed5df69b, 'zFhKhFm')->p_17, (ee187adf-aeef-4ee7-a09f-7a8d8871c1be, 'dqLosOC')->p_10, (fe39ef82-92ad-471a-980a-02a035214cad, 'ijYGtQR')->p_15, (skip_5, None)->p_6, (skip_6, None)->p_8, (tauJoin_4, None)->sink, (tau_1, None)->p_12, (tau_1, None)->p_14, (tau_1, None)->p_5, (tau_1, None)->p_7, p_10->(tauJoin_4, None), p_12->(73b2b599-120a-4cf7-ac69-768adabb3c9e, 'wBySaIu'), p_13->(ee187adf-aeef-4ee7-a09f-7a8d8871c1be, 'dqLosOC'), p_14->(8013f816-7a25-43b4-8235-1c5b1681ecdd, 'WqhBPkr'), p_15->(ee187adf-aeef-4ee7-a09f-7a8d8871c1be, 'dqLosOC'), p_16->(d19e0097-9df0-4311-b7dd-5876ed5df69b, 'zFhKhFm'), p_17->(fe39ef82-92ad-471a-980a-02a035214cad, 'ijYGtQR'), p_5->(3e2b2f57-db38-4f1c-97cc-52f354b208d2, 'qQyucSP'), p_5->(skip_5, None), p_6->(tauJoin_4, None), p_7->(645022c1-50d2-4ce0-aaec-379359b7ac9c, 'oKvUCUX'), p_7->(skip_6, None), p_8->(tauJoin_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test6,,0,0,0.6,0.0,True,,0.95,,,0.75,"places: [ p_10, p_12, p_13, p_14, p_15, p_16, p_17, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (0282dbb3-ff5c-41cb-90e2-f91218072031, 'wBySaIu'), (1a9acaf8-81b2-4370-b2b3-9582a80a8abf, 'qQyucSP'), (5fb38c5f-7118-4b9d-82b3-3b850f904037, 'ijYGtQR'), (66fedee6-a1a9-4c39-8e06-53ba47838ded, 'oKvUCUX'), (99406192-f190-46f4-ad99-2c01fa2e1959, 'zFhKhFm'), (9a8b01ac-41e5-40f4-9b1f-32e07fd9d46b, 'dqLosOC'), (b0c19525-6a83-4696-95c4-c48175935d1a, 'WqhBPkr'), (skip_5, None), (skip_6, None), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (0282dbb3-ff5c-41cb-90e2-f91218072031, 'wBySaIu')->p_13, (1a9acaf8-81b2-4370-b2b3-9582a80a8abf, 'qQyucSP')->p_6, (5fb38c5f-7118-4b9d-82b3-3b850f904037, 'ijYGtQR')->p_15, (66fedee6-a1a9-4c39-8e06-53ba47838ded, 'oKvUCUX')->p_8, (99406192-f190-46f4-ad99-2c01fa2e1959, 'zFhKhFm')->p_17, (9a8b01ac-41e5-40f4-9b1f-32e07fd9d46b, 'dqLosOC')->p_10, (b0c19525-6a83-4696-95c4-c48175935d1a, 'WqhBPkr')->p_16, (skip_5, None)->p_6, (skip_6, None)->p_8, (tauJoin_4, None)->sink, (tau_1, None)->p_12, (tau_1, None)->p_14, (tau_1, None)->p_5, (tau_1, None)->p_7, p_10->(tauJoin_4, None), p_12->(0282dbb3-ff5c-41cb-90e2-f91218072031, 'wBySaIu'), p_13->(9a8b01ac-41e5-40f4-9b1f-32e07fd9d46b, 'dqLosOC'), p_14->(b0c19525-6a83-4696-95c4-c48175935d1a, 'WqhBPkr'), p_15->(9a8b01ac-41e5-40f4-9b1f-32e07fd9d46b, 'dqLosOC'), p_16->(99406192-f190-46f4-ad99-2c01fa2e1959, 'zFhKhFm'), p_17->(5fb38c5f-7118-4b9d-82b3-3b850f904037, 'ijYGtQR'), p_5->(1a9acaf8-81b2-4370-b2b3-9582a80a8abf, 'qQyucSP'), p_5->(skip_5, None), p_6->(tauJoin_4, None), p_7->(66fedee6-a1a9-4c39-8e06-53ba47838ded, 'oKvUCUX'), p_7->(skip_6, None), p_8->(tauJoin_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test5,,0,0,0.6,0.0,False,,0.95,,,1.0,"places: [ p_10, p_11, p_12, p_13, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (478bb3f2-7531-4d43-b49d-ce43d3009fd3, 'evlpSfDN'), (63963240-5e86-4010-bd7e-db8c92a8e0d2, 'wsXJtPLb'), (7ae1c5f0-51da-40ac-949c-397e32cfc209, 'sCVNVhLN'), (7b11fe62-890d-48d3-844b-7d24a100b856, 'xjeKDWap'), (c8cb55eb-b7f6-4fa0-b19f-85c625e378bf, 'RYLEEGUe'), (f06654a9-9b46-4197-b457-b7619bb85064, 'ukXsRSKq'), (f895ab4b-8a5a-4f6f-bbe5-f81c63d92280, 'ycCMwwIw'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (478bb3f2-7531-4d43-b49d-ce43d3009fd3, 'evlpSfDN')->p_11, (63963240-5e86-4010-bd7e-db8c92a8e0d2, 'wsXJtPLb')->p_13, (7ae1c5f0-51da-40ac-949c-397e32cfc209, 'sCVNVhLN')->p_6, (7b11fe62-890d-48d3-844b-7d24a100b856, 'xjeKDWap')->p_12, (c8cb55eb-b7f6-4fa0-b19f-85c625e378bf, 'RYLEEGUe')->p_10, (f06654a9-9b46-4197-b457-b7619bb85064, 'ukXsRSKq')->p_8, (f895ab4b-8a5a-4f6f-bbe5-f81c63d92280, 'ycCMwwIw')->p_6, (tauJoin_4, None)->sink, (tau_1, None)->p_5, (tau_1, None)->p_7, (tau_1, None)->p_9, p_10->(tauJoin_4, None), p_11->(7b11fe62-890d-48d3-844b-7d24a100b856, 'xjeKDWap'), p_12->(63963240-5e86-4010-bd7e-db8c92a8e0d2, 'wsXJtPLb'), p_13->(c8cb55eb-b7f6-4fa0-b19f-85c625e378bf, 'RYLEEGUe'), p_5->(7ae1c5f0-51da-40ac-949c-397e32cfc209, 'sCVNVhLN'), p_5->(f895ab4b-8a5a-4f6f-bbe5-f81c63d92280, 'ycCMwwIw'), p_6->(tauJoin_4, None), p_7->(f06654a9-9b46-4197-b457-b7619bb85064, 'ukXsRSKq'), p_8->(tauJoin_4, None), p_9->(478bb3f2-7531-4d43-b49d-ce43d3009fd3, 'evlpSfDN'), source->(tau_1, None) ]",['source:1'],['sink:1'],par
IMbi_ali,C:\Users\Marko\Desktop\GIt\IMBI_Master\GNN_partitioning\GNN_Data\par\Data_7\Sup_0.6\treeP_7_Sup_0.6_test5,,0,0,0.6,0.0,True,,0.88,,,0.92,"places: [ p_10, p_11, p_12, p_13, p_14, p_15, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (14cc47a5-59d2-4cd7-a5db-405266ee8729, 'sCVNVhLN'), (1ce7a0b0-8c28-4868-a257-380de6ae5ed4, 'ycCMwwIw'), (2384b79f-d24c-41b0-8cb5-62cb92aa2484, 'wsXJtPLb'), (2fd72ef0-35b2-4f20-b3f0-21e2c3230406, 'RYLEEGUe'), (393e5b9e-23de-4df4-881e-ce51a9e9e910, 'ukXsRSKq'), (723b6d1a-0631-4341-83ee-5384ebf00179, 'xjeKDWap'), (eaee2b5e-0a55-4963-ac82-90221e85d18e, 'evlpSfDN'), (tauJoin_4, None), (tau_1, None) ]
arcs: [ (14cc47a5-59d2-4cd7-a5db-405266ee8729, 'sCVNVhLN')->p_6, (1ce7a0b0-8c28-4868-a257-380de6ae5ed4, 'ycCMwwIw')->p_8, (2384b79f-d24c-41b0-8cb5-62cb92aa2484, 'wsXJtPLb')->p_15, (2fd72ef0-35b2-4f20-b3f0-21e2c3230406, 'RYLEEGUe')->p_12, (393e5b9e-23de-4df4-881e-ce51a9e9e910, 'ukXsRSKq')->p_10, (723b6d1a-0631-4341-83ee-5384ebf00179, 'xjeKDWap')->p_14, (eaee2b5e-0a55-4963-ac82-90221e85d18e, 'evlpSfDN')->p_13, (tauJoin_4, None)->sink, (tau_1, None)->p_11, (tau_1, None)->p_5, (tau_1, None)->p_7, (tau_1, None)->p_9, p_10->(tauJoin_4, None), p_11->(eaee2b5e-0a55-4963-ac82-90221e85d18e, 'evlpSfDN'), p_12->(tauJoin_4, None), p_13->(723b6d1a-0631-4341-83ee-5384ebf00179, 'xjeKDWap'), p_14->(2384b79f-d24c-41b0-8cb5-62cb92aa2484, 'wsXJtPLb'), p_15->(2fd72ef0-35b2-4f20-b3f0-21e2c3230406, 'RYLEEGUe'), p_5->(14cc47a5-59d2-4cd7-a5db-405266ee8729, 'sCVNVhLN'), p_6->(tauJoin_4, None), p_7->(1ce7a0b0-8c28-4868-a257-380de6ae5ed4, 'ycCMwwIw'), p_8->(tauJoin_4, None), p_9->(393e5b9e-23de-4df4-881e-ce51a9e9e910, 'ukXsRSKq'), source->(tau_1, None) ]",['source:1'],['sink:1'],par
