miner,logP_Name,logM_Name,imf_noise_thr,hm_depen_thr,im_bi_sup,im_bi_ratio,use_gnn,acc_logs,fitP,fitM,f1_fit_logs,precision,net,im,fm,cut_type
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run3_39,,0,0,1.0,0.0,False,,0.86,,,1.0,"places: [ p_10, p_11, p_12, p_13, p_14, p_3, p_4, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (00da8a02-c928-4b76-9dc5-f02bf57ebce7, 'OvsmFakl'), (311b1f28-27a1-40d3-b2f8-5c9133d5ee33, 'ZPKinhpN'), (8b58ba25-1546-47d4-9b3e-a308b64f664b, 'oMatnvCO'), (b86bf22a-d254-4a61-8f38-1aee7701d978, 'fsxSsLTz'), (e62ca88e-7f7e-4a52-9642-1bca5ad977a0, 'veFSkBYa'), (f5250a5f-017d-4f26-96b9-7030ba0266cb, 'xRcksaBJ'), (fb540a4a-0e76-42c1-b14c-e9d1d4ddcb72, 'vnWDgVzQ'), (tauJoin_4, None), (tauSplit_3, None), (tauSplit_5, None), (tau_1, None), (tau_2, None) ]
arcs: [ (00da8a02-c928-4b76-9dc5-f02bf57ebce7, 'OvsmFakl')->p_14, (311b1f28-27a1-40d3-b2f8-5c9133d5ee33, 'ZPKinhpN')->p_13, (8b58ba25-1546-47d4-9b3e-a308b64f664b, 'oMatnvCO')->p_6, (b86bf22a-d254-4a61-8f38-1aee7701d978, 'fsxSsLTz')->p_11, (e62ca88e-7f7e-4a52-9642-1bca5ad977a0, 'veFSkBYa')->p_4, (f5250a5f-017d-4f26-96b9-7030ba0266cb, 'xRcksaBJ')->p_11, (fb540a4a-0e76-42c1-b14c-e9d1d4ddcb72, 'vnWDgVzQ')->p_8, (tauJoin_4, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tauSplit_5, None)->p_10, (tauSplit_5, None)->p_12, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(b86bf22a-d254-4a61-8f38-1aee7701d978, 'fsxSsLTz'), p_10->(f5250a5f-017d-4f26-96b9-7030ba0266cb, 'xRcksaBJ'), p_11->(00da8a02-c928-4b76-9dc5-f02bf57ebce7, 'OvsmFakl'), p_12->(311b1f28-27a1-40d3-b2f8-5c9133d5ee33, 'ZPKinhpN'), p_13->(00da8a02-c928-4b76-9dc5-f02bf57ebce7, 'OvsmFakl'), p_14->(e62ca88e-7f7e-4a52-9642-1bca5ad977a0, 'veFSkBYa'), p_3->(tauSplit_3, None), p_3->(tauSplit_5, None), p_4->(tau_2, None), p_5->(8b58ba25-1546-47d4-9b3e-a308b64f664b, 'oMatnvCO'), p_6->(tauJoin_4, None), p_7->(fb540a4a-0e76-42c1-b14c-e9d1d4ddcb72, 'vnWDgVzQ'), p_8->(tauJoin_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run3_39,,0,0,1.0,0.0,True,,0.86,,,1.0,"places: [ p_10, p_11, p_12, p_13, p_14, p_3, p_4, p_5, p_6, p_7, p_8, sink, source ]
transitions: [ (253b8940-73b6-471f-80cb-2c2634fb1bdf, 'xRcksaBJ'), (3285b8eb-199b-4525-9064-cf524ca9d6f5, 'oMatnvCO'), (3c3a596c-a734-4c25-bd8e-7b91f1c81f26, 'veFSkBYa'), (3eb3568f-52be-45ef-8baa-e403bab50d1d, 'fsxSsLTz'), (a8ccedac-4997-4011-bd21-0f22e29ef0a5, 'OvsmFakl'), (ad42a2a7-44c8-4ed9-8a5a-2c087982fd78, 'vnWDgVzQ'), (c34cbbe0-71f5-4dfb-a1a6-385aa27ffc06, 'ZPKinhpN'), (tauJoin_4, None), (tauSplit_3, None), (tauSplit_5, None), (tau_1, None), (tau_2, None) ]
arcs: [ (253b8940-73b6-471f-80cb-2c2634fb1bdf, 'xRcksaBJ')->p_11, (3285b8eb-199b-4525-9064-cf524ca9d6f5, 'oMatnvCO')->p_6, (3c3a596c-a734-4c25-bd8e-7b91f1c81f26, 'veFSkBYa')->p_4, (3eb3568f-52be-45ef-8baa-e403bab50d1d, 'fsxSsLTz')->p_11, (a8ccedac-4997-4011-bd21-0f22e29ef0a5, 'OvsmFakl')->p_14, (ad42a2a7-44c8-4ed9-8a5a-2c087982fd78, 'vnWDgVzQ')->p_8, (c34cbbe0-71f5-4dfb-a1a6-385aa27ffc06, 'ZPKinhpN')->p_13, (tauJoin_4, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tauSplit_5, None)->p_10, (tauSplit_5, None)->p_12, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(253b8940-73b6-471f-80cb-2c2634fb1bdf, 'xRcksaBJ'), p_10->(3eb3568f-52be-45ef-8baa-e403bab50d1d, 'fsxSsLTz'), p_11->(a8ccedac-4997-4011-bd21-0f22e29ef0a5, 'OvsmFakl'), p_12->(c34cbbe0-71f5-4dfb-a1a6-385aa27ffc06, 'ZPKinhpN'), p_13->(a8ccedac-4997-4011-bd21-0f22e29ef0a5, 'OvsmFakl'), p_14->(3c3a596c-a734-4c25-bd8e-7b91f1c81f26, 'veFSkBYa'), p_3->(tauSplit_3, None), p_3->(tauSplit_5, None), p_4->(tau_2, None), p_5->(3285b8eb-199b-4525-9064-cf524ca9d6f5, 'oMatnvCO'), p_6->(tauJoin_4, None), p_7->(ad42a2a7-44c8-4ed9-8a5a-2c087982fd78, 'vnWDgVzQ'), p_8->(tauJoin_4, None), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run3_10,,0,0,1.0,0.0,False,,0.99,,,0.99,"places: [ p_10, p_3, p_4, p_5, p_6, p_7, p_9, sink, source ]
transitions: [ (2550a84d-7a51-4e28-884c-846fa10b66e4, 'MgIHfP'), (66005e74-9710-4e74-929d-c6e7b9e04575, 'jTDuFv'), (762647db-d391-43f8-8513-c63c6b8e83fb, 'mjHSdL'), (b7bb6726-e284-4e0e-97c1-c8e3544be14e, 'DVSqES'), (c846f8a0-fc44-4429-b077-43b93ddb5078, 'LheuhX'), (d0eca75e-0ac7-4447-9561-ac6732240b4f, 'FKFYbF'), (ed50c8b0-6728-4f9c-9018-7f105b5e3a13, 'PAHfJT'), (init_loop_3, None), (init_loop_5, None), (skip_8, None), (tau_1, None), (tau_2, None) ]
arcs: [ (2550a84d-7a51-4e28-884c-846fa10b66e4, 'MgIHfP')->p_5, (66005e74-9710-4e74-929d-c6e7b9e04575, 'jTDuFv')->p_7, (762647db-d391-43f8-8513-c63c6b8e83fb, 'mjHSdL')->p_4, (b7bb6726-e284-4e0e-97c1-c8e3544be14e, 'DVSqES')->p_6, (c846f8a0-fc44-4429-b077-43b93ddb5078, 'LheuhX')->p_4, (d0eca75e-0ac7-4447-9561-ac6732240b4f, 'FKFYbF')->p_10, (ed50c8b0-6728-4f9c-9018-7f105b5e3a13, 'PAHfJT')->p_9, (init_loop_3, None)->p_6, (init_loop_5, None)->p_9, (skip_8, None)->p_4, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(66005e74-9710-4e74-929d-c6e7b9e04575, 'jTDuFv'), p_10->(ed50c8b0-6728-4f9c-9018-7f105b5e3a13, 'PAHfJT'), p_3->(2550a84d-7a51-4e28-884c-846fa10b66e4, 'MgIHfP'), p_3->(762647db-d391-43f8-8513-c63c6b8e83fb, 'mjHSdL'), p_3->(init_loop_3, None), p_4->(tau_2, None), p_5->(c846f8a0-fc44-4429-b077-43b93ddb5078, 'LheuhX'), p_6->(init_loop_5, None), p_7->(b7bb6726-e284-4e0e-97c1-c8e3544be14e, 'DVSqES'), p_7->(skip_8, None), p_9->(d0eca75e-0ac7-4447-9561-ac6732240b4f, 'FKFYbF'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run3_10,,0,0,1.0,0.0,True,,0.9,,,0.76,"places: [ p_10, p_11, p_12, p_3, p_4, p_5, p_6, p_7, p_9, sink, source ]
transitions: [ (3461a614-262a-46de-a3ff-1a5f057eb2fa, 'MgIHfP'), (3bbdcf73-5408-47be-aafe-526ebfd13e9e, 'PAHfJT'), (548813b5-39c7-4167-9400-c0a425e1a458, 'mjHSdL'), (756cabcf-fdac-4e21-a42e-e91864ef640d, 'LheuhX'), (e0eefa71-f38b-4e20-858a-25f8c05abc27, 'DVSqES'), (e1cc2d1c-71c0-499d-a50b-5a13e136ba6f, 'FKFYbF'), (eb8fe7ed-6622-40c5-89ad-ff0e6dcd4b5d, 'jTDuFv'), (init_loop_3, None), (skip_7, None), (tauSplit_5, None), (tau_1, None), (tau_2, None) ]
arcs: [ (3461a614-262a-46de-a3ff-1a5f057eb2fa, 'MgIHfP')->p_5, (3bbdcf73-5408-47be-aafe-526ebfd13e9e, 'PAHfJT')->p_12, (548813b5-39c7-4167-9400-c0a425e1a458, 'mjHSdL')->p_4, (756cabcf-fdac-4e21-a42e-e91864ef640d, 'LheuhX')->p_4, (e0eefa71-f38b-4e20-858a-25f8c05abc27, 'DVSqES')->p_6, (e1cc2d1c-71c0-499d-a50b-5a13e136ba6f, 'FKFYbF')->p_10, (eb8fe7ed-6622-40c5-89ad-ff0e6dcd4b5d, 'jTDuFv')->p_7, (init_loop_3, None)->p_6, (skip_7, None)->p_4, (tauSplit_5, None)->p_11, (tauSplit_5, None)->p_9, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(eb8fe7ed-6622-40c5-89ad-ff0e6dcd4b5d, 'jTDuFv'), p_11->(3bbdcf73-5408-47be-aafe-526ebfd13e9e, 'PAHfJT'), p_12->(eb8fe7ed-6622-40c5-89ad-ff0e6dcd4b5d, 'jTDuFv'), p_3->(3461a614-262a-46de-a3ff-1a5f057eb2fa, 'MgIHfP'), p_3->(548813b5-39c7-4167-9400-c0a425e1a458, 'mjHSdL'), p_3->(init_loop_3, None), p_4->(tau_2, None), p_5->(756cabcf-fdac-4e21-a42e-e91864ef640d, 'LheuhX'), p_6->(tauSplit_5, None), p_7->(e0eefa71-f38b-4e20-858a-25f8c05abc27, 'DVSqES'), p_7->(skip_7, None), p_9->(e1cc2d1c-71c0-499d-a50b-5a13e136ba6f, 'FKFYbF'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run2_95,,0,0,1.0,0.0,False,,0.75,,,1.0,"places: [ p_10, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (51cc92a3-19f4-42fe-9222-03a97e00c3f9, 'hRLgLa'), (6e426aac-0eb9-4bff-aaf6-b3ea29e6d807, 'NoEZfD'), (70b4092e-8423-41ad-9a97-5c841bb134e8, 'SSJElx'), (7177f145-b854-4569-9c41-d228b9b93dda, 'YfRXws'), (8dd100bd-913e-4030-86d1-33c8571a4dea, 'NuwkcE'), (d8d49ba5-92ba-44c7-8f88-70d5da8777ea, 'ZxYdyz'), (f70c2083-3b19-49a6-b214-beb05151f54a, 'jxrzUN'), (init_loop_5, None), (skip_7, None), (tauJoin_4, None), (tauSplit_3, None), (tau_1, None), (tau_2, None) ]
arcs: [ (51cc92a3-19f4-42fe-9222-03a97e00c3f9, 'hRLgLa')->p_8, (6e426aac-0eb9-4bff-aaf6-b3ea29e6d807, 'NoEZfD')->p_10, (70b4092e-8423-41ad-9a97-5c841bb134e8, 'SSJElx')->p_9, (7177f145-b854-4569-9c41-d228b9b93dda, 'YfRXws')->p_4, (8dd100bd-913e-4030-86d1-33c8571a4dea, 'NuwkcE')->p_6, (d8d49ba5-92ba-44c7-8f88-70d5da8777ea, 'ZxYdyz')->p_4, (f70c2083-3b19-49a6-b214-beb05151f54a, 'jxrzUN')->p_4, (init_loop_5, None)->p_9, (skip_7, None)->p_4, (tauJoin_4, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(70b4092e-8423-41ad-9a97-5c841bb134e8, 'SSJElx'), p_10->(skip_7, None), p_3->(7177f145-b854-4569-9c41-d228b9b93dda, 'YfRXws'), p_3->(d8d49ba5-92ba-44c7-8f88-70d5da8777ea, 'ZxYdyz'), p_3->(f70c2083-3b19-49a6-b214-beb05151f54a, 'jxrzUN'), p_3->(init_loop_5, None), p_3->(tauSplit_3, None), p_4->(tau_2, None), p_5->(8dd100bd-913e-4030-86d1-33c8571a4dea, 'NuwkcE'), p_6->(tauJoin_4, None), p_7->(51cc92a3-19f4-42fe-9222-03a97e00c3f9, 'hRLgLa'), p_8->(tauJoin_4, None), p_9->(6e426aac-0eb9-4bff-aaf6-b3ea29e6d807, 'NoEZfD'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run2_95,,0,0,1.0,0.0,True,,0.69,,,0.87,"places: [ p_10, p_11, p_12, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (0e397ab9-3af5-48f9-9ef3-1ca97f58973d, 'jxrzUN'), (36a3a728-5512-4676-9a30-1ee88f3a5f82, 'SSJElx'), (3d96f7b0-67cd-4e86-9c33-b744d39b35f8, 'NuwkcE'), (803b6e1e-6e10-4e9e-b691-dbcc4d827625, 'ZxYdyz'), (d4b9e9ee-bfa5-457f-8e70-8528affde897, 'NoEZfD'), (e7e2fe86-2edd-4190-ace3-c8e095e35bdb, 'hRLgLa'), (f38ac469-4cd4-4a68-ac12-51552dcea495, 'YfRXws'), (tauJoin_4, None), (tauJoin_6, None), (tauSplit_3, None), (tauSplit_5, None), (tau_1, None), (tau_2, None) ]
arcs: [ (0e397ab9-3af5-48f9-9ef3-1ca97f58973d, 'jxrzUN')->p_4, (36a3a728-5512-4676-9a30-1ee88f3a5f82, 'SSJElx')->p_12, (3d96f7b0-67cd-4e86-9c33-b744d39b35f8, 'NuwkcE')->p_6, (803b6e1e-6e10-4e9e-b691-dbcc4d827625, 'ZxYdyz')->p_4, (d4b9e9ee-bfa5-457f-8e70-8528affde897, 'NoEZfD')->p_10, (e7e2fe86-2edd-4190-ace3-c8e095e35bdb, 'hRLgLa')->p_8, (f38ac469-4cd4-4a68-ac12-51552dcea495, 'YfRXws')->p_4, (tauJoin_4, None)->p_4, (tauJoin_6, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tauSplit_5, None)->p_11, (tauSplit_5, None)->p_9, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(tauJoin_6, None), p_11->(36a3a728-5512-4676-9a30-1ee88f3a5f82, 'SSJElx'), p_12->(tauJoin_6, None), p_3->(0e397ab9-3af5-48f9-9ef3-1ca97f58973d, 'jxrzUN'), p_3->(803b6e1e-6e10-4e9e-b691-dbcc4d827625, 'ZxYdyz'), p_3->(f38ac469-4cd4-4a68-ac12-51552dcea495, 'YfRXws'), p_3->(tauSplit_3, None), p_3->(tauSplit_5, None), p_4->(tau_2, None), p_5->(3d96f7b0-67cd-4e86-9c33-b744d39b35f8, 'NuwkcE'), p_6->(tauJoin_4, None), p_7->(e7e2fe86-2edd-4190-ace3-c8e095e35bdb, 'hRLgLa'), p_8->(tauJoin_4, None), p_9->(d4b9e9ee-bfa5-457f-8e70-8528affde897, 'NoEZfD'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run2_93,,0,0,1.0,0.0,False,,0.77,,,0.94,"places: [ p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (15f73912-e670-4c99-9835-a388ec4ad0ae, 'AEGfSzz'), (31c72cb7-8c9f-4d9d-809f-46d823f98a76, 'xZZqojN'), (505ca312-26fc-4a7d-a11b-e53b7d978a6c, 'vhaNhfW'), (59c63344-28f1-4b32-9589-2c733e0b401c, 'WxqPpLl'), (85c7afe9-5601-4850-b18d-7e2dc2e626e4, 'kbfFoOh'), (9e28f1a0-86ec-4dd0-a5c1-fb22c10f9658, 'jCcewSW'), (ee341991-278e-4238-a169-03373ea63a96, 'kUhCunN'), (tauJoin_4, None), (tauJoin_8, None), (tauSplit_3, None), (tauSplit_7, None), (tau_1, None), (tau_2, None) ]
arcs: [ (15f73912-e670-4c99-9835-a388ec4ad0ae, 'AEGfSzz')->p_15, (31c72cb7-8c9f-4d9d-809f-46d823f98a76, 'xZZqojN')->p_19, (505ca312-26fc-4a7d-a11b-e53b7d978a6c, 'vhaNhfW')->p_17, (59c63344-28f1-4b32-9589-2c733e0b401c, 'WxqPpLl')->p_13, (85c7afe9-5601-4850-b18d-7e2dc2e626e4, 'kbfFoOh')->p_8, (9e28f1a0-86ec-4dd0-a5c1-fb22c10f9658, 'jCcewSW')->p_12, (9e28f1a0-86ec-4dd0-a5c1-fb22c10f9658, 'jCcewSW')->p_14, (ee341991-278e-4238-a169-03373ea63a96, 'kUhCunN')->p_6, (tauJoin_4, None)->p_4, (tauJoin_8, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tauSplit_3, None)->p_9, (tauSplit_7, None)->p_16, (tauSplit_7, None)->p_18, (tau_1, None)->p_3, (tau_2, None)->sink, p_12->(59c63344-28f1-4b32-9589-2c733e0b401c, 'WxqPpLl'), p_13->(tauJoin_4, None), p_14->(15f73912-e670-4c99-9835-a388ec4ad0ae, 'AEGfSzz'), p_15->(tauJoin_4, None), p_16->(505ca312-26fc-4a7d-a11b-e53b7d978a6c, 'vhaNhfW'), p_17->(tauJoin_8, None), p_18->(31c72cb7-8c9f-4d9d-809f-46d823f98a76, 'xZZqojN'), p_19->(tauJoin_8, None), p_3->(tauSplit_3, None), p_3->(tauSplit_7, None), p_4->(tau_2, None), p_5->(ee341991-278e-4238-a169-03373ea63a96, 'kUhCunN'), p_6->(tauJoin_4, None), p_7->(85c7afe9-5601-4850-b18d-7e2dc2e626e4, 'kbfFoOh'), p_8->(tauJoin_4, None), p_9->(9e28f1a0-86ec-4dd0-a5c1-fb22c10f9658, 'jCcewSW'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run2_93,,0,0,1.0,0.0,True,,0.77,,,0.94,"places: [ p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (55844ba1-1707-4068-b937-f382374b1d82, 'WxqPpLl'), (55ae6001-9635-448b-b077-1da51b6f3d1d, 'kUhCunN'), (66b0f094-2b7f-4a96-a42a-b93e4fc7d107, 'xZZqojN'), (85737812-2ed4-4016-918b-3f2f366564c3, 'vhaNhfW'), (c6b2c3ba-71bf-4328-b825-8c1191dca050, 'jCcewSW'), (e4df7336-cc0c-4ea8-a048-9cfeff76f21a, 'AEGfSzz'), (ebe7db4e-9f70-4f96-b98a-e05d38fb6c24, 'kbfFoOh'), (tauJoin_4, None), (tauJoin_8, None), (tauSplit_3, None), (tauSplit_7, None), (tau_1, None), (tau_2, None) ]
arcs: [ (55844ba1-1707-4068-b937-f382374b1d82, 'WxqPpLl')->p_13, (55ae6001-9635-448b-b077-1da51b6f3d1d, 'kUhCunN')->p_6, (66b0f094-2b7f-4a96-a42a-b93e4fc7d107, 'xZZqojN')->p_19, (85737812-2ed4-4016-918b-3f2f366564c3, 'vhaNhfW')->p_17, (c6b2c3ba-71bf-4328-b825-8c1191dca050, 'jCcewSW')->p_12, (c6b2c3ba-71bf-4328-b825-8c1191dca050, 'jCcewSW')->p_14, (e4df7336-cc0c-4ea8-a048-9cfeff76f21a, 'AEGfSzz')->p_15, (ebe7db4e-9f70-4f96-b98a-e05d38fb6c24, 'kbfFoOh')->p_8, (tauJoin_4, None)->p_4, (tauJoin_8, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tauSplit_3, None)->p_9, (tauSplit_7, None)->p_16, (tauSplit_7, None)->p_18, (tau_1, None)->p_3, (tau_2, None)->sink, p_12->(55844ba1-1707-4068-b937-f382374b1d82, 'WxqPpLl'), p_13->(tauJoin_4, None), p_14->(e4df7336-cc0c-4ea8-a048-9cfeff76f21a, 'AEGfSzz'), p_15->(tauJoin_4, None), p_16->(85737812-2ed4-4016-918b-3f2f366564c3, 'vhaNhfW'), p_17->(tauJoin_8, None), p_18->(66b0f094-2b7f-4a96-a42a-b93e4fc7d107, 'xZZqojN'), p_19->(tauJoin_8, None), p_3->(tauSplit_3, None), p_3->(tauSplit_7, None), p_4->(tau_2, None), p_5->(55ae6001-9635-448b-b077-1da51b6f3d1d, 'kUhCunN'), p_6->(tauJoin_4, None), p_7->(ebe7db4e-9f70-4f96-b98a-e05d38fb6c24, 'kbfFoOh'), p_8->(tauJoin_4, None), p_9->(c6b2c3ba-71bf-4328-b825-8c1191dca050, 'jCcewSW'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run2_85,,0,0,1.0,0.0,False,,0.88,,,1.0,"places: [ p_10, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (1530d1a5-73b6-48e2-bbdd-c1f823282673, 'iUTwni'), (44d5c765-5931-4fb3-9169-516febf25b88, 'ewvAVi'), (47797660-52ad-4150-8640-a52a5251f9f1, 'MeTCxU'), (74c33d9e-512d-43c8-b16c-b58ebbf2b2c3, 'UoGfgx'), (a216551c-9d9b-479d-b86f-6d84a9810b6e, 'ZUYZTX'), (a39ff36d-85d4-44ec-a4ed-7714b20be9a7, 'DcrdSN'), (b5e6f028-0e8f-401b-8336-779b581caf27, 'eYMbbp'), (tauJoin_4, None), (tauSplit_3, None), (tau_1, None), (tau_2, None) ]
arcs: [ (1530d1a5-73b6-48e2-bbdd-c1f823282673, 'iUTwni')->p_9, (44d5c765-5931-4fb3-9169-516febf25b88, 'ewvAVi')->p_10, (47797660-52ad-4150-8640-a52a5251f9f1, 'MeTCxU')->p_4, (74c33d9e-512d-43c8-b16c-b58ebbf2b2c3, 'UoGfgx')->p_8, (a216551c-9d9b-479d-b86f-6d84a9810b6e, 'ZUYZTX')->p_9, (a39ff36d-85d4-44ec-a4ed-7714b20be9a7, 'DcrdSN')->p_4, (b5e6f028-0e8f-401b-8336-779b581caf27, 'eYMbbp')->p_6, (tauJoin_4, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(1530d1a5-73b6-48e2-bbdd-c1f823282673, 'iUTwni'), p_3->(44d5c765-5931-4fb3-9169-516febf25b88, 'ewvAVi'), p_3->(a216551c-9d9b-479d-b86f-6d84a9810b6e, 'ZUYZTX'), p_3->(a39ff36d-85d4-44ec-a4ed-7714b20be9a7, 'DcrdSN'), p_3->(tauSplit_3, None), p_4->(tau_2, None), p_5->(b5e6f028-0e8f-401b-8336-779b581caf27, 'eYMbbp'), p_6->(tauJoin_4, None), p_7->(74c33d9e-512d-43c8-b16c-b58ebbf2b2c3, 'UoGfgx'), p_8->(tauJoin_4, None), p_9->(47797660-52ad-4150-8640-a52a5251f9f1, 'MeTCxU'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
IMbi_ali,/rwthfs/rz/cluster/work/xm454523/IMBI_Master/GNN_partitioning_single/GNN_Data/exc/Data_7/Sup_1.0/treeP_7_Sup_1.0_Data_run2_85,,0,0,1.0,0.0,True,,0.88,,,1.0,"places: [ p_10, p_3, p_4, p_5, p_6, p_7, p_8, p_9, sink, source ]
transitions: [ (1784b280-f572-4640-afcf-176ccd1c82f9, 'eYMbbp'), (1c84fe34-6cbb-4c37-bcb1-45ad1c40bfd6, 'ewvAVi'), (38343fc8-4f85-48e7-bfbf-a81518e86611, 'ZUYZTX'), (63da2059-6c7b-4d46-be6f-dfc973b09107, 'iUTwni'), (989bc22a-91d6-425a-8b19-baeeead14743, 'DcrdSN'), (abcd9d01-ae48-4222-b052-5ca7c2fbb6aa, 'UoGfgx'), (c582b79f-913a-4f76-a97e-452a6b2b87cf, 'MeTCxU'), (tauJoin_4, None), (tauSplit_3, None), (tau_1, None), (tau_2, None) ]
arcs: [ (1784b280-f572-4640-afcf-176ccd1c82f9, 'eYMbbp')->p_6, (1c84fe34-6cbb-4c37-bcb1-45ad1c40bfd6, 'ewvAVi')->p_10, (38343fc8-4f85-48e7-bfbf-a81518e86611, 'ZUYZTX')->p_9, (63da2059-6c7b-4d46-be6f-dfc973b09107, 'iUTwni')->p_9, (989bc22a-91d6-425a-8b19-baeeead14743, 'DcrdSN')->p_4, (abcd9d01-ae48-4222-b052-5ca7c2fbb6aa, 'UoGfgx')->p_8, (c582b79f-913a-4f76-a97e-452a6b2b87cf, 'MeTCxU')->p_4, (tauJoin_4, None)->p_4, (tauSplit_3, None)->p_5, (tauSplit_3, None)->p_7, (tau_1, None)->p_3, (tau_2, None)->sink, p_10->(63da2059-6c7b-4d46-be6f-dfc973b09107, 'iUTwni'), p_3->(1c84fe34-6cbb-4c37-bcb1-45ad1c40bfd6, 'ewvAVi'), p_3->(38343fc8-4f85-48e7-bfbf-a81518e86611, 'ZUYZTX'), p_3->(989bc22a-91d6-425a-8b19-baeeead14743, 'DcrdSN'), p_3->(tauSplit_3, None), p_4->(tau_2, None), p_5->(1784b280-f572-4640-afcf-176ccd1c82f9, 'eYMbbp'), p_6->(tauJoin_4, None), p_7->(abcd9d01-ae48-4222-b052-5ca7c2fbb6aa, 'UoGfgx'), p_8->(tauJoin_4, None), p_9->(c582b79f-913a-4f76-a97e-452a6b2b87cf, 'MeTCxU'), source->(tau_1, None) ]",['source:1'],['sink:1'],exc
